attempted_n,cache_read_tokens_reported_n,cache_read_tokens_sum,cache_stratum,completion_tokens_sum,elapsed_hours,eligible_output_rate_median,eligible_output_rate_median_ci95_high,eligible_output_rate_median_ci95_low,eligible_output_rate_median_ci_method,eligible_output_rate_median_n,eligible_output_rate_median_unit,eligible_output_rate_n,mixed_subtype,output_rate_eligibility_rule,panel,panel_started_at_utc,prompt_tokens_sum,request_latency_median,request_latency_median_ci95_high,request_latency_median_ci95_low,request_latency_median_ci_method,request_latency_median_n,request_latency_median_unit,request_latency_p95,request_latency_p95_ci95_high,request_latency_p95_ci95_low,request_latency_p95_ci_method,request_latency_p95_n,request_latency_p95_unit,route_id,settled_cost_reported_n,settled_cost_usd_sum,shape,status_counts,success_n,success_rate,success_rate_ci95_high,success_rate_ci95_low,success_rate_ci_method,success_rate_n,success_rate_unit,ttft_median,ttft_median_ci95_high,ttft_median_ci95_low,ttft_median_ci_method,ttft_median_n,ttft_median_unit,ttft_p95,ttft_p95_ci95_high,ttft_p95_ci95_low,ttft_p95_ci_method,ttft_p95_n,ttft_p95_unit,usage_eligible_n
2,2,0,stable_exact_prompt,256,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,200102,12.550161182472948,12.905059444019571,12.195262920926325,request-bootstrap-percentile,2,seconds,12.86956961786491,12.905059444019571,12.195262920926325,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.012105959999999999,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,2,128,panel_unique_cold,256,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,200115,13.006996879470535,13.442728083929978,12.571265675011091,request-bootstrap-percentile,2,seconds,13.399154963484033,13.442728083929978,12.571265675011091,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.01210674,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,2,0,stable_exact_prompt,256,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,200102,11.986798466532491,12.031326240045018,11.942270693019964,request-bootstrap-percentile,2,seconds,12.026873462693766,12.031326240045018,11.942270693019964,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.012105959999999999,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,2,64,panel_unique_cold,256,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,200115,11.145015029527713,12.2864225510275,10.003607508027926,request-bootstrap-percentile,2,seconds,12.17228179887752,12.2864225510275,10.003607508027926,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.012106740000000001,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
2,2,128,stable_exact_prompt,256,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,200102,13.121016984572634,13.567352471058257,12.674681498087011,request-bootstrap-percentile,2,seconds,13.522718922409695,13.567352471058257,12.674681498087011,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.012105959999999999,long_short,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,2
1,1,0,panel_unique_cold,128,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,100054,13.267986386897974,,,single-observation-no-CI,1,seconds,13.267986386897974,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00605316,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,stable_exact_prompt,128,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,100049,12.663597001926973,,,single-observation-no-CI,1,seconds,12.663597001926973,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,panel_unique_cold,128,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,100059,11.033247175975703,,,single-observation-no-CI,1,seconds,11.033247175975703,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00605346,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,stable_exact_prompt,128,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,100049,13.979462770977989,,,single-observation-no-CI,1,seconds,13.979462770977989,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,0,panel_unique_cold,128,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,100052,10.436821513925679,,,single-observation-no-CI,1,seconds,10.436821513925679,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00605304,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,stable_exact_prompt,128,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,100049,11.823334781918675,,,single-observation-no-CI,1,seconds,11.823334781918675,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,panel_unique_cold,128,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,100056,13.006212459993549,,,single-observation-no-CI,1,seconds,13.006212459993549,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006053279999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,stable_exact_prompt,128,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,100049,12.106375460047275,,,single-observation-no-CI,1,seconds,12.106375460047275,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,panel_unique_cold,128,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,100053,12.32463241694495,,,single-observation-no-CI,1,seconds,12.32463241694495,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.0060531000000000005,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,0,stable_exact_prompt,128,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,100049,13.623190906015225,,,single-observation-no-CI,1,seconds,13.623190906015225,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,0,panel_unique_cold,128,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,100055,12.358637879020534,,,single-observation-no-CI,1,seconds,12.358637879020534,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006053220000000001,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,stable_exact_prompt,128,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,100049,13.101844543009065,,,single-observation-no-CI,1,seconds,13.101844543009065,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,0,panel_unique_cold,128,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,100056,10.59517482900992,,,single-observation-no-CI,1,seconds,10.59517482900992,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006053279999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,stable_exact_prompt,128,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,long_short:in100000:out128,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,100049,11.948989278986119,,,single-observation-no-CI,1,seconds,11.948989278986119,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.006052859999999999,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,,,,request-bootstrap-percentile,0,seconds,,,,request-bootstrap-percentile,0,seconds,1
1,1,64,panel_unique_cold,286,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,1108,8.007790928008035,,,single-observation-no-CI,1,seconds,8.007790928008035,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00017802,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,5.418727846001275,,,single-observation-no-CI,1,seconds,5.418727846001275,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,286,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,1108,8.837464681011625,,,single-observation-no-CI,1,seconds,8.837464681011625,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00017802,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,5.659482836956158,,,single-observation-no-CI,1,seconds,5.659482836956158,,,single-observation-no-CI,1,seconds,1
1,1,64,panel_unique_cold,289,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,1108,8.942902070935816,,,single-observation-no-CI,1,seconds,8.942902070935816,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00017919,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,6.122595366905443,,,single-observation-no-CI,1,seconds,6.122595366905443,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,328,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,1108,20.012475850060582,,,single-observation-no-CI,1,seconds,20.012475850060582,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.0001944,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,7.249481069971807,,,single-observation-no-CI,1,seconds,7.249481069971807,,,single-observation-no-CI,1,seconds,1
1,1,64,panel_unique_cold,262,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,1110,9.285908648977056,,,single-observation-no-CI,1,seconds,9.285908648977056,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00016878,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,7.0103352449368685,,,single-observation-no-CI,1,seconds,7.0103352449368685,,,single-observation-no-CI,1,seconds,1
1,1,64,stable_exact_prompt,362,1.999869483611111,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",2,2026-08-28T22:21:23.027546Z,1108,11.9729356309399,,,single-observation-no-CI,1,seconds,11.9729356309399,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00020766000000000003,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,8.194165834924206,,,single-observation-no-CI,1,seconds,8.194165834924206,,,single-observation-no-CI,1,seconds,1
1,1,64,panel_unique_cold,299,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,1109,12.41780674806796,,,single-observation-no-CI,1,seconds,12.41780674806796,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00018314999999999998,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,8.227972690016031,,,single-observation-no-CI,1,seconds,8.227972690016031,,,single-observation-no-CI,1,seconds,1
1,1,64,stable_exact_prompt,256,2.9998829869444443,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",3,2026-08-28T23:21:23.076158Z,1108,10.146273465943523,,,single-observation-no-CI,1,seconds,10.146273465943523,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00016632,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,6.461020380957052,,,single-observation-no-CI,1,seconds,6.461020380957052,,,single-observation-no-CI,1,seconds,1
1,1,64,panel_unique_cold,360,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,1108,10.232798138982616,,,single-observation-no-CI,1,seconds,10.232798138982616,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00020688,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,6.112162709003314,,,single-observation-no-CI,1,seconds,6.112162709003314,,,single-observation-no-CI,1,seconds,1
1,1,64,stable_exact_prompt,227,3.999878041388889,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",4,2026-08-29T00:21:23.058354Z,1108,10.77630343392957,,,single-observation-no-CI,1,seconds,10.77630343392957,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00015501,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,4.571264789905399,,,single-observation-no-CI,1,seconds,4.571264789905399,,,single-observation-no-CI,1,seconds,1
1,1,64,panel_unique_cold,370,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,1107,11.021205411059782,,,single-observation-no-CI,1,seconds,11.021205411059782,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00021072000000000002,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,5.4417398849036545,,,single-observation-no-CI,1,seconds,5.4417398849036545,,,single-observation-no-CI,1,seconds,1
1,1,64,stable_exact_prompt,375,4.999881140833334,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",5,2026-08-29T01:21:23.069512Z,1108,10.669903472997248,,,single-observation-no-CI,1,seconds,10.669903472997248,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00021273000000000003,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,6.020691704005003,,,single-observation-no-CI,1,seconds,6.020691704005003,,,single-observation-no-CI,1,seconds,1
1,1,0,panel_unique_cold,276,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,1110,16.395186648936942,,,single-observation-no-CI,1,seconds,16.395186648936942,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00017424,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,12.900308317970484,,,single-observation-no-CI,1,seconds,12.900308317970484,,,single-observation-no-CI,1,seconds,1
1,1,0,stable_exact_prompt,266,5.999885293888889,,,,request-bootstrap-percentile,0,tokens/second,0,structured:in1024:out512,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",6,2026-08-29T02:21:23.084463Z,1108,7.181871928973123,,,single-observation-no-CI,1,seconds,7.181871928973123,,,single-observation-no-CI,1,seconds,openai-gpt-oss-120b,1,0.00017022000000000003,mixed,"{""success"":1}",1,1.0,1.0,0.20654931437723745,Wilson-95,1,proportion,4.7164190710755065,,,single-observation-no-CI,1,seconds,4.7164190710755065,,,single-observation-no-CI,1,seconds,1
2,2,128,panel_unique_cold,8192,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,702,111.03708948899293,121.91124418703839,100.16293479094747,request-bootstrap-percentile,2,seconds,120.82382871723385,121.91124418703839,100.16293479094747,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.0032370000000000003,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,9.265942801488563,10.059387610992417,8.47249799198471,request-bootstrap-percentile,2,seconds,9.980043130042032,10.059387610992417,8.47249799198471,request-bootstrap-percentile,2,seconds,2
2,2,64,stable_exact_prompt,8192,0.0,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",0,2026-08-28T20:21:23.497405Z,704,124.34821494750213,124.71629181597382,123.98013807903044,request-bootstrap-percentile,2,seconds,124.67948412912665,124.71629181597382,123.98013807903044,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.0032371200000000004,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,12.61120631697122,17.92731565190479,7.295096982037649,request-bootstrap-percentile,2,seconds,17.395704718411434,17.92731565190479,7.295096982037649,request-bootstrap-percentile,2,seconds,2
2,2,64,panel_unique_cold,8192,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,698,118.26544324000133,119.60144757502712,116.92943890497554,request-bootstrap-percentile,2,seconds,119.46784714152454,119.60144757502712,116.92943890497554,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.00323676,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,7.255122412985656,8.311517486930825,6.198727339040488,request-bootstrap-percentile,2,seconds,8.205877979536307,8.311517486930825,6.198727339040488,request-bootstrap-percentile,2,seconds,2
2,2,0,stable_exact_prompt,8192,0.9998810324999999,,,,request-bootstrap-percentile,0,tokens/second,0,not_applicable,"ledger decode_eligible plus >=16 realized output tokens; completion tokens divided by request latency minus TTFT; also requires >=2 content events, >=1 second post-TTFT, known zero reasoning tokens, valid complete usage, and <=10000 tokens/second",1,2026-08-28T21:21:23.069122Z,704,120.74240213353187,138.36453917599283,103.1202650910709,request-bootstrap-percentile,2,seconds,136.60232547174675,138.36453917599283,103.1202650910709,request-bootstrap-percentile,2,seconds,openai-gpt-oss-120b,2,0.0032371200000000004,short_long,"{""success"":2}",2,1.0,1.0,0.34238022750665303,Wilson-95,2,proportion,14.40702834102558,14.616915756021626,14.197140926029533,request-bootstrap-percentile,2,seconds,14.595927014522022,14.616915756021626,14.197140926029533,request-bootstrap-percentile,2,seconds,2
